recording,sweep_number,local_sweep,current_injection,spike_count,condition,path,timestamp,ap_peak_voltage,ap_peak_time,ahp_peak,ahp_peak_time,half_voltage,half_width,ap_amplitude,ahp_amplitude,sweep_threshold,ap_threshold,first_crossing,second_crossing,ap_count
2025_05_08_0023,14,14,180.0,31,Condition 2,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 2/2025_05_08_0025_Steps_300.abf,0.40800000000000003,24.50357,0.40800000000000003,-60.54892,0.4219,-12.447113,0.9000000000000341,73.90137,11.151123,-37.03146362304688,-49.397797,0.4076,0.40850000000000003,6.0
2025_05_08_0023,14,14,180.0,31,Condition 2,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 2/2025_05_08_0025_Steps_300.abf,0.40800000000000003,24.50357,0.40800000000000003,-60.54892,0.4219,-12.447113,0.9000000000000341,73.90137,11.151123,-37.03146362304688,-49.397797,0.4076,0.40850000000000003,7.0
2025_05_08_0023,14,14,180.0,31,Condition 2,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 2/2025_05_08_0025_Steps_300.abf,0.4626,24.045807,0.4626,-60.243744,0.4652,-12.492889,0.9000000000000341,73.07739,11.212158,-37.03146362304688,-49.031586,0.4622,0.4631,8.0
2025_05_08_0023,14,14,180.0,31,Condition 2,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 2/2025_05_08_0025_Steps_300.abf,0.4626,24.045807,0.4626,-60.243744,0.4652,-12.492889,0.9000000000000341,73.07739,11.212158,-37.03146362304688,-49.031586,0.4622,0.4631,9.0
2025_05_08_0023,14,14,180.0,31,Condition 2,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 2/2025_05_08_0025_Steps_300.abf,0.5202,24.778229,0.5202,-60.823578,0.5377000000000001,-12.170166,0.900000000000091,73.89679,11.705017,-37.03146362304688,-49.11856,0.5199,0.5208,10.0
2025_05_08_0023,14,14,180.0,31,Condition 2,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 2/2025_05_08_0025_Steps_300.abf,0.5202,24.778229,0.5202,-60.823578,0.5377000000000001,-12.170166,0.900000000000091,73.89679,11.705017,-37.03146362304688,-49.11856,0.5199,0.5208,11.0
2025_05_08_0023,14,14,180.0,31,Condition 2,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 2/2025_05_08_0025_Steps_300.abf,0.5899,24.01529,0.5899,-60.67099,0.5925,-12.02063,0.8000000000000682,72.07184,12.614441,-37.03146362304688,-48.05655,0.5896,0.5904,12.0
2025_05_08_0023,14,14,180.0,31,Condition 2,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 2/2025_05_08_0025_Steps_300.abf,0.5899,24.01529,0.5899,-60.67099,0.5925,-12.02063,0.8000000000000682,72.07184,12.614441,-37.03146362304688,-48.05655,0.5896,0.5904,13.0
2025_05_08_0023,14,14,180.0,31,Condition 2,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 2/2025_05_08_0025_Steps_300.abf,0.6532,24.50357,0.6532,-61.128754,0.6717000000000001,-11.852783,0.10000000000002274,72.71271,12.919617,-37.03146362304688,-48.209137,0.6537000000000001,0.6538,14.0
2025_05_08_0023,14,14,180.0,31,Condition 2,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 2/2025_05_08_0025_Steps_300.abf,0.6532,24.50357,0.6532,-61.128754,0.6717000000000001,-11.852783,0.10000000000002274,72.71271,12.919617,-37.03146362304688,-48.209137,0.6537000000000001,0.6538,15.0
2025_05_08_0023,14,14,180.0,31,Condition 2,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 2/2025_05_08_0025_Steps_300.abf,0.7220000000000001,24.686676,0.7220000000000001,-61.464447,0.7373000000000001,-12.049622,0.8999999999999773,73.472595,12.678528,-37.03146362304688,-48.78592,0.7216,0.7225,16.0
2025_05_08_0023,14,14,180.0,31,Condition 2,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 2/2025_05_08_0025_Steps_300.abf,0.7220000000000001,24.686676,0.7220000000000001,-61.464447,0.7373000000000001,-12.049622,0.8999999999999773,73.472595,12.678528,-37.03146362304688,-48.78592,0.7216,0.7225,17.0
2025_05_08_0023,14,14,180.0,31,Condition 2,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 2/2025_05_08_0025_Steps_300.abf,0.7894,24.686676,0.7894,-61.556,0.8052,-12.034363,0.900000000000091,73.44208,12.800598,-37.03146362304688,-48.7554,0.789,0.7899,18.0
2025_05_08_0023,14,14,180.0,31,Condition 2,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 2/2025_05_08_0025_Steps_300.abf,0.7894,24.686676,0.7894,-61.556,0.8052,-12.034363,0.900000000000091,73.44208,12.800598,-37.03146362304688,-48.7554,0.789,0.7899,19.0
2025_05_08_0023,14,14,180.0,31,Condition 2,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 2/2025_05_08_0025_Steps_300.abf,0.8598,24.473053,0.8598,-61.92221,0.8778,-12.477631,0.900000000000091,73.90137,12.4938965,-37.03146362304688,-49.428314,0.8595,0.8604,20.0
2025_05_08_0023,14,14,180.0,31,Condition 2,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 2/2025_05_08_0025_Steps_300.abf,0.8598,24.473053,0.8598,-61.92221,0.8778,-12.477631,0.900000000000091,73.90137,12.4938965,-37.03146362304688,-49.428314,0.8595,0.8604,21.0
2025_05_08_0023,14,14,180.0,31,Condition 2,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 2/2025_05_08_0025_Steps_300.abf,0.9398000000000001,23.038727,0.9398000000000001,-61.220306,0.9615,-12.692017,0.900000000000091,71.46149,12.797546,-37.03146362304688,-48.42276,0.9394,0.9403,22.0
2025_05_08_0023,14,14,180.0,31,Condition 2,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 2/2025_05_08_0025_Steps_300.abf,0.9398000000000001,23.038727,0.9398000000000001,-61.220306,0.9615,-12.692017,0.900000000000091,71.46149,12.797546,-37.03146362304688,-48.42276,0.9394,0.9403,23.0
2025_05_08_0023,14,14,180.0,31,Condition 2,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 2/2025_05_08_0025_Steps_300.abf,1.0168000000000001,23.557526,1.0168000000000001,-61.586517,1.036,-12.32428,0.8000000000000682,71.76361,13.380432,-37.03146362304688,-48.206085,1.0165,1.0173,24.0
2025_05_08_0023,14,14,180.0,31,Condition 2,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 2/2025_05_08_0025_Steps_300.abf,1.0168000000000001,23.557526,1.0168000000000001,-61.586517,1.036,-12.32428,0.8000000000000682,71.76361,13.380432,-37.03146362304688,-48.206085,1.0165,1.0173,25.0
2025_05_08_0023,14,14,180.0,31,Condition 2,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 2/2025_05_08_0025_Steps_300.abf,1.0875000000000001,23.649078,1.0875000000000001,-61.15927,1.1051,-12.766785,0.900000000000091,72.831726,11.976624,-37.03146362304688,-49.182648,1.0872,1.0881,26.0
2025_05_08_0023,14,14,180.0,31,Condition 2,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 2/2025_05_08_0025_Steps_300.abf,1.0875000000000001,23.649078,1.0875000000000001,-61.15927,1.1051,-12.766785,0.900000000000091,72.831726,11.976624,-37.03146362304688,-49.182648,1.0872,1.0881,27.0
2025_05_08_0023,14,14,180.0,31,Condition 2,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 2/2025_05_08_0025_Steps_300.abf,1.1572,24.045807,1.1572,-61.494965,1.1753,-11.897797,0.900000000000091,71.88721,13.653564,-37.03146362304688,-47.8414,1.1568,1.1577,28.0
2025_05_08_0023,14,14,180.0,31,Condition 2,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 2/2025_05_08_0025_Steps_300.abf,1.1572,24.045807,1.1572,-61.494965,1.1753,-11.897797,0.900000000000091,71.88721,13.653564,-37.03146362304688,-47.8414,1.1568,1.1577,29.0
2025_05_08_0023,14,14,180.0,31,Condition 2,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 2/2025_05_08_0025_Steps_300.abf,1.236,23.649078,1.236,-85.87851,1.2867,-12.019104,0.900000000000091,71.336365,38.191223,-37.03146362304688,-47.687286,1.2356,1.2365000000000002,30.0
2025_05_08_0023,14,14,180.0,31,Condition 2,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 2/2025_05_08_0025_Steps_300.abf,1.236,23.649078,1.236,-85.87851,1.2867,-12.019104,0.900000000000091,71.336365,38.191223,-37.03146362304688,-47.687286,1.2356,1.2365000000000002,31.0
2025_05_08_0023,15,15,200.0,38,Condition 2,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 2/2025_05_08_0025_Steps_300.abf,0.2766,26.15152,0.2766,-65.401215,0.2791,-13.241333,0.8000000000000114,78.785706,12.767029,-35.854854583740234,-52.634186,0.2763,0.2771,1.0
2025_05_08_0023,15,15,200.0,38,Condition 2,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 2/2025_05_08_0025_Steps_300.abf,0.2766,26.15152,0.2766,-65.401215,0.2791,-13.241333,0.8000000000000114,78.785706,12.767029,-35.854854583740234,-52.634186,0.2763,0.2771,2.0
2025_05_08_0023,15,15,200.0,38,Condition 2,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 2/2025_05_08_0025_Steps_300.abf,0.31070000000000003,25.14444,0.31070000000000003,-59.724945,0.3134,-12.325806,0.9000000000000341,74.94049,9.928894,-35.854854583740234,-49.79605,0.3103,0.31120000000000003,3.0
2025_05_08_0023,15,15,200.0,38,Condition 2,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 2/2025_05_08_0025_Steps_300.abf,0.31070000000000003,25.14444,0.31070000000000003,-59.724945,0.3134,-12.325806,0.9000000000000341,74.94049,9.928894,-35.854854583740234,-49.79605,0.3103,0.31120000000000003,4.0
2025_05_08_0023,15,15,200.0,38,Condition 2,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 2/2025_05_08_0025_Steps_300.abf,0.3477,25.14444,0.3477,-58.504242,0.36000000000000004,-12.371582,,75.03204,8.616638,-35.854854583740234,-49.887604,,,5.0
2025_05_08_0023,15,15,200.0,38,Condition 2,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 2/2025_05_08_0025_Steps_300.abf,0.3477,25.14444,0.3477,-58.504242,0.36000000000000004,-12.371582,,75.03204,8.616638,-35.854854583740234,-49.887604,,,6.0
2025_05_08_0023,15,15,200.0,38,Condition 2,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 2/2025_05_08_0025_Steps_300.abf,0.38830000000000003,24.9003,0.38830000000000003,-58.687347,0.40440000000000004,-12.247986,0.8999999999999773,74.29657,9.291077,-35.854854583740234,-49.39627,0.3879,0.38880000000000003,7.0
2025_05_08_0023,15,15,200.0,38,Condition 2,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 2/2025_05_08_0025_Steps_300.abf,0.38830000000000003,24.9003,0.38830000000000003,-58.687347,0.40440000000000004,-12.247986,0.8999999999999773,74.29657,9.291077,-35.854854583740234,-49.39627,0.3879,0.38880000000000003,8.0
2025_05_08_0023,15,15,200.0,38,Condition 2,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 2/2025_05_08_0025_Steps_300.abf,0.4329,24.869781,0.4329,-59.17563,0.4476,-12.234253,0.8999999999999773,74.20807,9.837341,-35.854854583740234,-49.338287,0.43260000000000004,0.4335,9.0
2025_05_08_0023,15,15,200.0,38,Condition 2,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 2/2025_05_08_0025_Steps_300.abf,0.4329,24.869781,0.4329,-59.17563,0.4476,-12.234253,0.8999999999999773,74.20807,9.837341,-35.854854583740234,-49.338287,0.43260000000000004,0.4335,10.0
2025_05_08_0023,15,15,200.0,38,Condition 2,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 2/2025_05_08_0025_Steps_300.abf,0.4838,25.14444,0.4838,-59.999603,0.4994,-12.035889,0.9000000000000341,74.36066,10.783386,-35.854854583740234,-49.216217,0.4834,0.4843,11.0
2025_05_08_0023,15,15,200.0,38,Condition 2,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 2/2025_05_08_0025_Steps_300.abf,0.4838,25.14444,0.4838,-59.999603,0.4994,-12.035889,0.9000000000000341,74.36066,10.783386,-35.854854583740234,-49.216217,0.4834,0.4843,12.0
2025_05_08_0023,15,15,200.0,38,Condition 2,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 2/2025_05_08_0025_Steps_300.abf,0.5383,24.350983,0.5383,-59.694427,0.555,-12.188477,0.900000000000091,73.07892,10.966492,-35.854854583740234,-48.727936,0.538,0.5389,13.0
2025_05_08_0023,15,15,200.0,38,Condition 2,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 2/2025_05_08_0025_Steps_300.abf,0.5383,24.350983,0.5383,-59.694427,0.555,-12.188477,0.900000000000091,73.07892,10.966492,-35.854854583740234,-48.727936,0.538,0.5389,14.0
2025_05_08_0023,15,15,200.0,38,Condition 2,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 2/2025_05_08_0025_Steps_300.abf,0.5940000000000001,24.045807,0.5940000000000001,-59.816498,0.61,-11.821503,0.8999999999999773,71.73462,12.127686,-35.854854583740234,-47.688812,0.5937,0.5946,15.0
2025_05_08_0023,15,15,200.0,38,Condition 2,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 2/2025_05_08_0025_Steps_300.abf,0.5940000000000001,24.045807,0.5940000000000001,-59.816498,0.61,-11.821503,0.8999999999999773,71.73462,12.127686,-35.854854583740234,-47.688812,0.5937,0.5946,16.0
2025_05_08_0023,15,15,200.0,38,Condition 2,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 2/2025_05_08_0025_Steps_300.abf,0.6482,25.083405,0.6482,-60.39633,0.6624,-11.988586,0.8999999999999773,74.14398,11.335754,-35.854854583740234,-49.060577,0.6478,0.6487,17.0
2025_05_08_0023,15,15,200.0,38,Condition 2,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 2/2025_05_08_0025_Steps_300.abf,0.6482,25.083405,0.6482,-60.39633,0.6624,-11.988586,0.8999999999999773,74.14398,11.335754,-35.854854583740234,-49.060577,0.6478,0.6487,18.0
2025_05_08_0023,15,15,200.0,38,Condition 2,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 2/2025_05_08_0025_Steps_300.abf,0.7077,24.412018,0.7077,-60.15219,0.7207,-12.264008,0.900000000000091,73.35205,11.212158,-35.854854583740234,-48.940033,0.7074,0.7083,19.0
2025_05_08_0023,15,15,200.0,38,Condition 2,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 2/2025_05_08_0025_Steps_300.abf,0.7077,24.412018,0.7077,-60.15219,0.7207,-12.264008,0.900000000000091,73.35205,11.212158,-35.854854583740234,-48.940033,0.7074,0.7083,20.0
2025_05_08_0023,15,15,200.0,38,Condition 2,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 2/2025_05_08_0025_Steps_300.abf,0.7628,24.534088,0.7628,-59.78598,0.7758,-11.792511,0.8999999999999773,72.6532,11.66687,-35.854854583740234,-48.11911,0.7624000000000001,0.7633000000000001,21.0
2025_05_08_0023,15,15,200.0,38,Condition 2,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 2/2025_05_08_0025_Steps_300.abf,0.7628,24.534088,0.7628,-59.78598,0.7758,-11.792511,0.8999999999999773,72.6532,11.66687,-35.854854583740234,-48.11911,0.7624000000000001,0.7633000000000001,22.0
2025_05_08_0023,15,15,200.0,38,Condition 2,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 2/2025_05_08_0025_Steps_300.abf,0.8190000000000001,24.62564,0.8190000000000001,-60.457367,0.8366,-12.005371,,73.262024,11.820984,-35.854854583740234,-48.636383,,,23.0
2025_05_08_0023,15,15,200.0,38,Condition 2,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 2/2025_05_08_0025_Steps_300.abf,0.8190000000000001,24.62564,0.8190000000000001,-60.457367,0.8366,-12.005371,,73.262024,11.820984,-35.854854583740234,-48.636383,,,24.0
2025_05_08_0023,15,15,200.0,38,Condition 2,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 2/2025_05_08_0025_Steps_300.abf,0.8772000000000001,24.778229,0.8772000000000001,-60.091156,0.8895000000000001,-11.989349,0.8999999999999773,73.53516,11.3342285,-35.854854583740234,-48.756927,0.8768,0.8777,25.0
2025_05_08_0023,15,15,200.0,38,Condition 2,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 2/2025_05_08_0025_Steps_300.abf,0.8772000000000001,24.778229,0.8772000000000001,-60.091156,0.8895000000000001,-11.989349,0.8999999999999773,73.53516,11.3342285,-35.854854583740234,-48.756927,0.8768,0.8777,26.0
2025_05_08_0023,15,15,200.0,38,Condition 2,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 2/2025_05_08_0025_Steps_300.abf,0.9386,24.25943,0.9386,-60.18271,0.9550000000000001,-11.790985,0.8999999999999773,72.10083,12.341309,-35.854854583740234,-47.8414,0.9382,0.9391,27.0
2025_05_08_0023,15,15,200.0,38,Condition 2,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 2/2025_05_08_0025_Steps_300.abf,0.9386,24.25943,0.9386,-60.18271,0.9550000000000001,-11.790985,0.8999999999999773,72.10083,12.341309,-35.854854583740234,-47.8414,0.9382,0.9391,28.0
2025_05_08_0023,15,15,200.0,38,Condition 2,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 2/2025_05_08_0025_Steps_300.abf,1.0018,24.808746,1.0018,-60.335297,1.0179,-11.897034,0.8999999999998636,73.41156,11.732483,-35.854854583740234,-48.602814,1.0014,1.0023,29.0
2025_05_08_0023,15,15,200.0,38,Condition 2,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 2/2025_05_08_0025_Steps_300.abf,1.0018,24.808746,1.0018,-60.335297,1.0179,-11.897034,0.8999999999998636,73.41156,11.732483,-35.854854583740234,-48.602814,1.0014,1.0023,30.0
2025_05_08_0023,15,15,200.0,38,Condition 2,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 2/2025_05_08_0025_Steps_300.abf,1.0619,24.534088,1.0619,-60.67099,1.0768,-11.72995,0.8999999999998636,72.528076,12.677002,-35.854854583740234,-47.993988,1.0616,1.0625,31.0
2025_05_08_0023,15,15,200.0,38,Condition 2,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 2/2025_05_08_0025_Steps_300.abf,1.0619,24.534088,1.0619,-60.67099,1.0768,-11.72995,0.8999999999998636,72.528076,12.677002,-35.854854583740234,-47.993988,1.0616,1.0625,32.0
2025_05_08_0023,15,15,200.0,38,Condition 2,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 2/2025_05_08_0025_Steps_300.abf,1.1229,24.656158,1.1229,-60.15219,1.1407,-12.4158325,,74.14398,10.664368,-35.854854583740234,-49.487823,,,33.0
2025_05_08_0023,15,15,200.0,38,Condition 2,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 2/2025_05_08_0025_Steps_300.abf,1.1229,24.656158,1.1229,-60.15219,1.1407,-12.4158325,,74.14398,10.664368,-35.854854583740234,-49.487823,,,34.0
2025_05_08_0023,15,15,200.0,38,Condition 2,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 2/2025_05_08_0025_Steps_300.abf,1.1889,23.710114,1.1889,-60.03012,1.2048,-11.881012,0.900000000000091,71.18225,12.557983,-35.854854583740234,-47.472137,1.1885000000000001,1.1894,35.0
2025_05_08_0023,15,15,200.0,38,Condition 2,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 2/2025_05_08_0025_Steps_300.abf,1.1889,23.710114,1.1889,-60.03012,1.2048,-11.881012,0.900000000000091,71.18225,12.557983,-35.854854583740234,-47.472137,1.1885000000000001,1.1894,36.0
2025_05_08_0023,15,15,200.0,38,Condition 2,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 2/2025_05_08_0025_Steps_300.abf,1.2487000000000001,24.106842,1.2487000000000001,-87.953705,1.2992000000000001,-11.943573,0.900000000000091,72.10083,39.959717,-35.854854583740234,-47.993988,1.2483,1.2492,37.0
2025_05_08_0023,15,15,200.0,38,Condition 2,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 2/2025_05_08_0025_Steps_300.abf,1.2487000000000001,24.106842,1.2487000000000001,-87.953705,1.2992000000000001,-11.943573,0.900000000000091,72.10083,39.959717,-35.854854583740234,-47.993988,1.2483,1.2492,38.0
2025_05_08_0023,16,16,220.0,42,Condition 2,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 2/2025_05_08_0025_Steps_300.abf,0.2742,26.456696,0.2742,-64.97397,0.2767,-13.485474,,79.88434,11.546326,-34.69032669067383,-53.427643,,,1.0
2025_05_08_0023,16,16,220.0,42,Condition 2,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 2/2025_05_08_0025_Steps_300.abf,0.2742,26.456696,0.2742,-64.97397,0.2767,-13.485474,,79.88434,11.546326,-34.69032669067383,-53.427643,,,2.0
2025_05_08_0023,16,16,220.0,42,Condition 2,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 2/2025_05_08_0025_Steps_300.abf,0.3038,25.174957,0.3038,-58.962006,0.307,-12.173981,,74.697876,9.439087,-34.69032669067383,-49.52292,,,3.0
2025_05_08_0023,16,16,220.0,42,Condition 2,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 2/2025_05_08_0025_Steps_300.abf,0.3038,25.174957,0.3038,-58.962006,0.307,-12.173981,,74.697876,9.439087,-34.69032669067383,-49.52292,,,4.0
2025_05_08_0023,16,16,220.0,42,Condition 2,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 2/2025_05_08_0025_Steps_300.abf,0.3377,24.991852,0.3377,-57.680267,0.3497,-12.018341,1.0,74.020386,8.651733,-34.69032669067383,-49.028534,0.3373,0.3383,5.0
2025_05_08_0023,16,16,220.0,42,Condition 2,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 2/2025_05_08_0025_Steps_300.abf,0.3377,24.991852,0.3377,-57.680267,0.3497,-12.018341,1.0,74.020386,8.651733,-34.69032669067383,-49.028534,0.3373,0.3383,6.0
2025_05_08_0023,16,16,220.0,42,Condition 2,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 2/2025_05_08_0025_Steps_300.abf,0.3755,24.747711,0.3755,-57.985443,0.38880000000000003,-12.019867,0.8999999999999773,73.53516,9.197998,-34.69032669067383,-48.787445,0.37520000000000003,0.37610000000000005,7.0
2025_05_08_0023,16,16,220.0,42,Condition 2,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 2/2025_05_08_0025_Steps_300.abf,0.3755,24.747711,0.3755,-57.985443,0.38880000000000003,-12.019867,0.8999999999999773,73.53516,9.197998,-34.69032669067383,-48.787445,0.37520000000000003,0.37610000000000005,8.0
2025_05_08_0023,16,16,220.0,42,Condition 2,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 2/2025_05_08_0025_Steps_300.abf,0.4176,23.954254,0.4176,-57.466644,0.4204,-12.218994,0.8999999999999773,72.3465,9.074402,-34.69032669067383,-48.392242,0.4173,0.4182,9.0
2025_05_08_0023,16,16,220.0,42,Condition 2,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 2/2025_05_08_0025_Steps_300.abf,0.4176,23.954254,0.4176,-57.466644,0.4204,-12.218994,0.8999999999999773,72.3465,9.074402,-34.69032669067383,-48.392242,0.4173,0.4182,10.0
2025_05_08_0023,16,16,220.0,42,Condition 2,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 2/2025_05_08_0025_Steps_300.abf,0.4591,24.747711,0.4591,-57.77182,0.4713,-11.409515,0.10000000000007958,72.31445,10.205078,-34.69032669067383,-47.566742,0.4597,0.45980000000000004,11.0
2025_05_08_0023,16,16,220.0,42,Condition 2,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 2/2025_05_08_0025_Steps_300.abf,0.4591,24.747711,0.4591,-57.77182,0.4713,-11.409515,0.10000000000007958,72.31445,10.205078,-34.69032669067383,-47.566742,0.4597,0.45980000000000004,12.0
2025_05_08_0023,16,16,220.0,42,Condition 2,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 2/2025_05_08_0025_Steps_300.abf,0.5015000000000001,24.717194,0.5015000000000001,-58.473724,0.515,-11.792511,0.8999999999999773,73.01941,10.171509,-34.69032669067383,-48.302216,0.5012,0.5021,13.0
2025_05_08_0023,16,16,220.0,42,Condition 2,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 2/2025_05_08_0025_Steps_300.abf,0.5015000000000001,24.717194,0.5015000000000001,-58.473724,0.515,-11.792511,0.8999999999999773,73.01941,10.171509,-34.69032669067383,-48.302216,0.5012,0.5021,14.0
2025_05_08_0023,16,16,220.0,42,Condition 2,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 2/2025_05_08_0025_Steps_300.abf,0.5519000000000001,24.412018,0.5519000000000001,-58.931488,0.5693,-11.63916,0.8999999999999773,72.102356,11.24115,-34.69032669067383,-47.69034,0.5515,0.5524,15.0
2025_05_08_0023,16,16,220.0,42,Condition 2,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 2/2025_05_08_0025_Steps_300.abf,0.5519000000000001,24.412018,0.5519000000000001,-58.931488,0.5693,-11.63916,0.8999999999999773,72.102356,11.24115,-34.69032669067383,-47.69034,0.5515,0.5524,16.0
2025_05_08_0023,16,16,220.0,42,Condition 2,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 2/2025_05_08_0025_Steps_300.abf,0.6016,24.961334,0.6016,-58.90097,0.6165,-11.547607,0.900000000000091,73.01788,10.844421,-34.69032669067383,-48.05655,0.6012000000000001,0.6021000000000001,17.0
2025_05_08_0023,16,16,220.0,42,Condition 2,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 2/2025_05_08_0025_Steps_300.abf,0.6016,24.961334,0.6016,-58.90097,0.6165,-11.547607,0.900000000000091,73.01788,10.844421,-34.69032669067383,-48.05655,0.6012000000000001,0.6021000000000001,18.0
2025_05_08_0023,16,16,220.0,42,Condition 2,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 2/2025_05_08_0025_Steps_300.abf,0.6512,24.656158,0.6512,-59.114594,0.654,-11.866516,0.8999999999999773,73.04535,10.725403,-34.69032669067383,-48.38919,0.6509,0.6518,19.0
2025_05_08_0023,16,16,220.0,42,Condition 2,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 2/2025_05_08_0025_Steps_300.abf,0.6512,24.656158,0.6512,-59.114594,0.654,-11.866516,0.8999999999999773,73.04535,10.725403,-34.69032669067383,-48.38919,0.6509,0.6518,20.0
2025_05_08_0023,16,16,220.0,42,Condition 2,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 2/2025_05_08_0025_Steps_300.abf,0.7006,24.808746,0.7006,-58.53476,0.7127,-11.745972,0.8999999999999773,73.109436,10.23407,-34.69032669067383,-48.30069,0.7002,0.7011000000000001,21.0
2025_05_08_0023,16,16,220.0,42,Condition 2,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 2/2025_05_08_0025_Steps_300.abf,0.7006,24.808746,0.7006,-58.53476,0.7127,-11.745972,0.8999999999999773,73.109436,10.23407,-34.69032669067383,-48.30069,0.7002,0.7011000000000001,22.0
2025_05_08_0023,16,16,220.0,42,Condition 2,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 2/2025_05_08_0025_Steps_300.abf,0.752,24.228912,0.752,-58.717865,0.7661,-11.608643,0.900000000000091,71.67511,11.2716675,-34.69032669067383,-47.446198,0.7516,0.7525000000000001,23.0
